,ts_code,end_date,bz_item,bz_sales,bz_profit,bz_cost,curr_type
50,002958.SZ,20171231,非利息收入:手续费及佣金收入:银行卡业务(产品),20959000.0,,,CNY
51,002958.SZ,20171231,非利息收入:手续费及佣金收入:其他(产品),6842000.0,,,CNY
52,002958.SZ,20170630,利息收入:转贴现利息收入(产品),1988336000.0,,,CNY
53,002958.SZ,20170630,利息收入:发放贷款及垫款:公司贷款及垫款(产品),926350000.0,,,CNY
54,002958.SZ,20170630,利息收入:发放贷款及垫款:个人贷款及垫款(产品),34135000.0,,,CNY
55,002958.SZ,20170630,利息收入:债券利息收入(产品),1474288000.0,,,CNY
56,002958.SZ,20170630,利息收入:存放中央银行款项(产品),172910000.0,,,CNY
57,002958.SZ,20170630,利息收入:存放同业(产品),118113000.0,,,CNY
58,002958.SZ,20170630,利息收入:买入返售金融资产(产品),30655000.0,,,CNY
59,002958.SZ,20170630,利息收入:拆出资金(产品),9167000.0,,,CNY
60,002958.SZ,20170630,非利息收入:手续费及佣金收入:代理业务手续费收入(产品),79781000.0,,,CNY
61,002958.SZ,20170630,非利息收入:手续费及佣金收入:结算业务(产品),33611000.0,,,CNY
62,002958.SZ,20170630,非利息收入:手续费及佣金收入:银行卡业务(产品),10912000.0,,,CNY
63,002958.SZ,20170630,非利息收入:手续费及佣金收入:其他(产品),7642000.0,,,CNY
64,002958.SZ,20161231,利息收入:转贴现利息收入(产品),46076000.0,,,CNY
65,002958.SZ,20161231,利息收入:发放贷款及垫款:公司贷款及垫款(产品),4256477000.0,,,CNY
66,002958.SZ,20161231,利息收入:发放贷款及垫款:个人贷款及垫款(产品),1717467000.0,,,CNY
67,002958.SZ,20161231,利息收入:债券利息收入(产品),2252722000.0,,,CNY
68,002958.SZ,20161231,利息收入:存放中央银行款项(产品),311918000.0,,,CNY
69,002958.SZ,20161231,利息收入:存放同业(产品),167979000.0,,,CNY
70,002958.SZ,20161231,利息收入:买入返售金融资产(产品),67740000.0,,,CNY
71,002958.SZ,20161231,利息收入:拆出资金(产品),4312000.0,,,CNY
72,002958.SZ,20161231,非利息收入:手续费及佣金收入:代理业务手续费收入(产品),124992000.0,,,CNY
73,002958.SZ,20161231,非利息收入:手续费及佣金收入:结算业务(产品),53355000.0,,,CNY
74,002958.SZ,20161231,非利息收入:手续费及佣金收入:银行卡业务(产品),29188000.0,,,CNY
75,002958.SZ,20161231,非利息收入:手续费及佣金收入:其他(产品),11486000.0,,,CNY
76,002958.SZ,20151231,非利息收入:手续费及佣金收入:其他(产品),7817000.0,,,CNY
77,002958.SZ,20151231,利息收入:转贴现利息收入(产品),7944000.0,,,CNY
78,002958.SZ,20151231,利息收入:发放贷款及垫款:公司贷款及垫款(产品),4774963000.0,,,CNY
79,002958.SZ,20151231,利息收入:发放贷款及垫款:个人贷款及垫款(产品),2011295000.0,,,CNY
80,002958.SZ,20151231,利息收入:债券利息收入(产品),969437000.0,,,CNY
81,002958.SZ,20151231,利息收入:存放中央银行款项(产品),325957000.0,,,CNY
82,002958.SZ,20151231,利息收入:存放同业(产品),437472000.0,,,CNY
83,002958.SZ,20151231,利息收入:买入返售金融资产(产品),140279000.0,,,CNY
84,002958.SZ,20151231,利息收入:拆出资金(产品),143000.0,,,CNY
85,002958.SZ,20151231,非利息收入:手续费及佣金收入:代理业务手续费收入(产品),72891000.0,,,CNY
86,002958.SZ,20151231,非利息收入:手续费及佣金收入:结算业务(产品),52923000.0,,,CNY
87,002958.SZ,20151231,非利息收入:手续费及佣金收入:银行卡业务(产品),30068000.0,,,CNY
88,002958.SZ,20141231,利息收入:转贴现利息收入(产品),4456641000.0,,,CNY
89,002958.SZ,20141231,利息收入:发放贷款及垫款:公司贷款及垫款(产品),2058667000.0,,,CNY
90,002958.SZ,20141231,利息收入:发放贷款及垫款:个人贷款及垫款(产品),3824000.0,,,CNY
91,002958.SZ,20141231,利息收入:债券利息收入(产品),584954000.0,,,CNY
92,002958.SZ,20141231,利息收入:存放中央银行款项(产品),327796000.0,,,CNY
93,002958.SZ,20141231,利息收入:存放同业(产品),481532000.0,,,CNY
94,002958.SZ,20141231,利息收入:买入返售金融资产(产品),294010000.0,,,CNY
95,002958.SZ,20141231,利息收入:拆出资金(产品),347000.0,,,CNY
96,002958.SZ,20141231,非利息收入:手续费及佣金收入:代理业务手续费收入(产品),53337000.0,,,CNY
97,002958.SZ,20141231,非利息收入:手续费及佣金收入:结算业务(产品),59599000.0,,,CNY
98,002958.SZ,20141231,非利息收入:手续费及佣金收入:银行卡业务(产品),29005000.0,,,CNY
99,002958.SZ,20141231,非利息收入:手续费及佣金收入:其他(产品),2524000.0,,,CNY
0,300003.SZ,20190630,支架系统,908784640.4,734341873.78,174442766.62,CNY
1,300003.SZ,20190630,其他业务,1388551832.16,844823499.13,543728333.03,CNY
2,300003.SZ,20190630,药品-阿托伐他汀钙片,647318389.88,594240668.48,53077721.4,CNY
3,300003.SZ,20190630,药品-原料药,405201872.34,189636648.45,215565223.89,CNY
4,300003.SZ,20190630,药品-硫酸氢氯吡格雷,571166539.39,511550648.67,59615890.72,CNY
5,300003.SZ,20181231,药品-硫酸氢氯吡格雷,1179867973.83,1044295092.01,135572881.82,CNY
6,300003.SZ,20181231,其他自产器械产品,511280753.04,,,CNY
7,300003.SZ,20181231,体外诊断试剂,320002791.74,,,CNY
8,300003.SZ,20181231,器械产品代理配送业务,414780270.82,,,CNY
9,300003.SZ,20181231,药品-原料药,523213188.11,,,CNY
10,300003.SZ,20181231,支架系统,1413465310.83,1120595298.19,292870012.64,CNY
11,300003.SZ,20181231,外科器械产品,247831294.14,,,CNY
12,300003.SZ,20181231,药品-阿托伐他汀钙片,885025087.29,811885671.61,73139415.68,CNY
13,300003.SZ,20181231,其他药品,583759498.38,,,CNY
14,300003.SZ,20181231,医疗服务,224046761.04,73206914.92,150839846.12,CNY
15,300003.SZ,20181231,新型医疗业态,53031862.99,28982287.11,24049575.88,CNY
16,300003.SZ,20180630,其他业务,1314549994.06,740393068.39,574156925.67,CNY
17,300003.SZ,20180630,支架系统,712005863.95,582617738.96,129388124.99,CNY
18,300003.SZ,20180630,药品-阿托伐他汀钙片,362060219.09,323663709.35,38396509.74,CNY
19,300003.SZ,20180630,药品-硫酸氢氯吡格雷,566013942.95,504171642.99,61842299.96,CNY
20,300003.SZ,20171231,药品,1414859989.95,,,CNY
21,300003.SZ,20171231,支架系统,1171441240.65,932462606.85,238978633.8,CNY
22,300003.SZ,20171231,支架系统,1171441240.65,,,CNY
23,300003.SZ,20171231,药品-原料药,371045153.14,,,CNY
24,300003.SZ,20171231,药品-硫酸氢氯吡格雷,680062569.51,,,CNY
25,300003.SZ,20171231,药品-阿托伐他汀钙片,363752267.3,,,CNY
26,300003.SZ,20171231,起搏器及代理,189581363.01,,,CNY
27,300003.SZ,20171231,体外诊断试剂,278202261.54,,,CNY
28,300003.SZ,20171231,外科器械产品,220924788.56,,,CNY
29,300003.SZ,20171231,其他代理业务,1262633012.53,,,CNY
30,300003.SZ,20171231,主营产品,1171441240.65,,,CNY
31,300003.SZ,20171231,药品-硫酸氢氯吡格雷,680062569.51,595643974.84,84418594.67,CNY
32,300003.SZ,20170630,其他业务,1261059899.21,642409003.37,618650895.84,CNY
33,300003.SZ,20170630,支架系统,589605040.52,481702936.26,107902104.26,CNY
34,300003.SZ,20170630,药品-硫酸氢氯吡格雷,331972227.75,286397812.14,45574415.61,CNY
35,300003.SZ,20170630,主营产品,589605040.52,481702936.26,107902104.26,CNY
36,300003.SZ,20170630,药品,331972227.75,286397812.14,45574415.61,CNY
37,300003.SZ,20161231,支架系统,964921442.19,,,CNY
38,300003.SZ,20161231,药品-原料药,408418730.5,,,CNY
39,300003.SZ,20161231,药品-硫酸氢氯吡格雷,441781894.1,,,CNY
40,300003.SZ,20161231,药品-阿托伐他汀钙片,167132911.34,,,CNY
41,300003.SZ,20161231,起搏器及代理,169009112.76,,,CNY
42,300003.SZ,20161231,体外诊断试剂,206704573.82,,,CNY
43,300003.SZ,20161231,封堵器,101817133.18,,,CNY
44,300003.SZ,20161231,外科器械产品,138801019.16,,,CNY
45,300003.SZ,20161231,其他,869161416.63,,,CNY
46,300003.SZ,20161231,药品-硫酸氢氯吡格雷,441781894.1,372158019.94,69623874.16,CNY
47,300003.SZ,20161231,主营产品,1935899992.0,,,CNY
48,300003.SZ,20161231,药品,1017333535.94,,,CNY
49,300003.SZ,20161231,支架系统,964921442.19,747978468.27,216942973.92,CNY
50,300003.SZ,20161231,药品-原料药,408418730.5,133809671.01,274609059.49,CNY
51,300003.SZ,20160630,其他业务,739085034.6,347102608.36,391982426.24,CNY
52,300003.SZ,20160630,支架系统,503280891.54,418945935.94,84334955.6,CNY
53,300003.SZ,20160630,主营产品,503280891.54,418945935.94,84334955.6,CNY
54,300003.SZ,20160630,药品-原料药,223098755.2,64155318.68,158943436.52,CNY
55,300003.SZ,20160630,药品-硫酸氢氯吡格雷,210484975.22,177431754.57,33053220.65,CNY
56,300003.SZ,20160630,药品,433583730.42,241587073.25,191996657.17,CNY
57,300003.SZ,20151231,支架系统,819468239.63,639312737.95,180155501.68,CNY
58,300003.SZ,20151231,主营产品,1632830172.42,1007480649.02,625349523.4,CNY
59,300003.SZ,20151231,起搏器及代理,169129869.26,78252973.08,90876896.18,CNY
60,300003.SZ,20151231,药品-硫酸氢氯吡格雷,198013388.35,156453097.47,41560290.88,CNY
61,300003.SZ,20151231,外科器械产品,60953700.47,48521510.92,12432189.55,CNY
62,300003.SZ,20151231,药品,769679642.4,303528649.15,466150993.25,CNY
63,300003.SZ,20151231,药品-阿托伐他汀钙片,62543273.45,54232440.94,8310832.51,CNY
64,300003.SZ,20151231,药品-原料药,509122980.6,92843110.74,416279869.86,CNY
65,300003.SZ,20151231,封堵器,100712637.21,93128668.45,7583968.76,CNY
66,300003.SZ,20151231,其他,712649295.58,275039242.62,437610052.96,CNY
67,300003.SZ,20151231,体外诊断试剂,136124079.26,93997088.71,42126990.55,CNY
68,300003.SZ,20150630,其他业务,328845762.37,173811293.12,155034469.25,CNY
69,300003.SZ,20150630,其他代理业务,132489603.4,16075383.46,116414219.94,CNY
70,300003.SZ,20150630,支架系统,433906268.49,356598070.1,77308198.39,CNY
71,300003.SZ,20150630,主营产品,433906268.49,356598070.1,77308198.39,CNY
72,300003.SZ,20150630,药品,436776677.69,166942697.34,269833980.35,CNY
73,300003.SZ,20141231,其他代理业务,310268859.47,53849063.02,256419796.45,CNY
74,300003.SZ,20141231,移动医疗,3184189.53,2450420.76,733768.77,CNY
75,300003.SZ,20141231,其他业务,8137074.21,6765129.54,1371944.67,CNY
76,300003.SZ,20141231,起搏器及代理,156449808.47,67744370.84,88705437.63,CNY
77,300003.SZ,20141231,药品,178869128.98,117880403.13,60988725.85,CNY
78,300003.SZ,20141231,支架系统,686424539.56,580069523.52,106355016.04,CNY
79,300003.SZ,20141231,主营产品,944742622.75,763420939.51,181321683.24,CNY
80,300003.SZ,20141231,其他,171409785.43,105996881.75,65412903.68,CNY
81,300003.SZ,20141231,封堵器,86908297.76,77354534.24,9553763.52,CNY
82,300003.SZ,20141231,体外诊断试剂,60941684.46,46327692.58,14613991.88,CNY
83,300003.SZ,20141231,医疗服务,6043587.8,1922978.38,4120609.42,CNY
84,300003.SZ,20140630,封堵器,44597709.53,39677937.47,4919772.06,CNY
85,300003.SZ,20140630,其他,97503705.13,62272682.32,35231022.81,CNY
86,300003.SZ,20140630,其他业务,3791938.91,3088292.72,703646.19,CNY
87,300003.SZ,20140630,起搏器及代理,81813195.36,34440165.32,47373030.04,CNY
88,300003.SZ,20140630,药品,72052755.9,45657345.6,26395410.3,CNY
89,300003.SZ,20140630,支架系统,352269276.16,300844627.74,51424648.42,CNY
90,300003.SZ,20140630,其他代理业务,140316318.51,15823698.36,124492620.15,CNY
91,300003.SZ,20140630,主营产品,494370690.82,402795247.53,91575443.29,CNY
92,300003.SZ,20131231,其他,215089880.01,106519185.02,108570694.99,CNY
93,300003.SZ,20131231,其他业务,5329228.43,4308615.43,1020613.0,CNY
94,300003.SZ,20131231,封堵器,76154814.65,68877707.85,7277106.8,CNY
95,300003.SZ,20131231,药品,57434148.39,33459629.39,23974519.0,CNY
96,300003.SZ,20131231,起搏器及代理,131821144.31,65688988.13,66132156.18,CNY
97,300003.SZ,20131231,支架系统,660830983.18,585332010.51,75498972.67,CNY
98,300003.SZ,20131231,主营产品,952075677.84,760728903.38,191346774.46,CNY
99,300003.SZ,20131231,其他代理业务,156607632.79,35307349.01,121300283.78,CNY
0,300015.SZ,20190630,医疗服务-眼后段手术,327530380.22,117765170.85,209765209.37,CNY
1,300015.SZ,20190630,其他业务,445768461.54,139018584.96,306749876.58,CNY
2,300015.SZ,20190630,视光服务,838413200.26,444897049.87,393516150.39,CNY
3,300015.SZ,20190630,医疗服务-眼前段手术,511038284.29,205161878.17,305876406.12,CNY
4,300015.SZ,20190630,医疗服务-白内障手术,847351055.71,333394840.21,513956215.5,CNY
5,300015.SZ,20190630,医疗服务-准分子手术,1778810375.71,998620455.88,780189919.83,CNY
6,300015.SZ,20181231,医疗服务-准分子手术,2812046612.19,1472911113.64,1339135498.55,CNY
7,300015.SZ,20181231,其他病种项目,638568882.38,258964106.03,379604776.35,CNY
8,300015.SZ,20181231,医疗服务-眼前段手术,982594551.42,434211250.97,548383300.45,CNY
9,300015.SZ,20181231,医疗服务-眼后段手术,542405921.42,187057793.96,355348127.46,CNY
10,300015.SZ,20181231,医疗服务-白内障手术,1544753914.11,582198373.13,962555540.98,CNY
11,300015.SZ,20181231,其他业务,11280810.86,9105858.69,2174952.17,CNY
12,300015.SZ,20181231,视光服务,1476923262.2,819317016.11,657606246.09,CNY
13,300015.SZ,20180630,医疗服务-白内障手术,763959104.43,286185351.27,477773753.16,CNY
14,300015.SZ,20180630,医疗服务-准分子手术,1464719251.31,799678455.11,665040796.2,CNY
15,300015.SZ,20180630,视光服务,640125336.37,345529574.82,294595761.55,CNY
16,300015.SZ,20180630,医疗服务-眼后段手术,274764140.37,100915646.28,173848494.09,CNY
17,300015.SZ,20180630,医疗服务-眼前段手术,431812877.93,170649757.0,261163120.93,CNY
18,300015.SZ,20180630,其他业务,204432651.01,98382609.21,106050041.8,CNY
19,300015.SZ,20171231,医疗服务,4612709455.27,2050940231.64,2561769223.63,CNY
20,300015.SZ,20171231,医疗服务-准分子手术,1931446359.21,1020014376.9,911431982.31,CNY
21,300015.SZ,20171231,视光服务,1171797336.8,628844949.45,542952387.35,CNY
22,300015.SZ,20171231,医疗服务-眼前段手术,786597358.12,313772317.7,472825040.42,CNY
23,300015.SZ,20171231,其他业务,6514729.44,4177830.71,2336898.73,CNY
24,300015.SZ,20171231,其他病种项目,171824038.45,75809469.18,96014569.27,CNY
25,300015.SZ,20171231,医疗服务-白内障手术,1417077265.36,541516595.08,875560670.28,CNY
26,300015.SZ,20171231,医疗服务-眼后段手术,477588472.58,175636941.96,301951530.62,CNY
27,300015.SZ,20170630,其他业务,52829039.73,33258194.32,19570845.41,CNY
28,300015.SZ,20170630,医疗服务,2039093697.83,917183269.2,1121910428.63,CNY
29,300015.SZ,20170630,医疗服务-准分子手术,795585014.48,446903813.39,348681201.09,CNY
30,300015.SZ,20170630,医疗服务-白内障手术,652236883.64,245823859.78,406413023.86,CNY
31,300015.SZ,20170630,医疗服务-眼前段手术,369798594.77,142721248.6,227077346.17,CNY
32,300015.SZ,20170630,医疗服务-眼后段手术,221473204.94,81734347.43,139738857.51,CNY
33,300015.SZ,20170630,视光服务,498134658.75,265747992.23,232386666.52,CNY
34,300015.SZ,20161231,医疗服务-准分子手术,1141286567.11,620285234.48,521001332.63,CNY
35,300015.SZ,20161231,医疗服务-眼前段手术,606329555.04,242835568.55,363493986.49,CNY
36,300015.SZ,20161231,其他病种项目,62970069.33,30157043.24,32813026.09,CNY
37,300015.SZ,20161231,其他业务,5271342.51,2437503.35,2833839.16,CNY
38,300015.SZ,20161231,医疗服务-眼后段手术,331282978.98,127260108.19,204022870.79,CNY
39,300015.SZ,20161231,视光服务,872121540.55,455894063.07,416227477.48,CNY
40,300015.SZ,20161231,医疗服务-白内障手术,981139617.66,365723625.98,615415991.68,CNY
41,300015.SZ,20161231,医疗服务,3060038718.79,1356104537.2,1703934181.59,CNY
42,300015.SZ,20160630,医疗服务,1513533511.38,677591846.48,835941664.9,CNY
43,300015.SZ,20160630,医疗服务-白内障手术,491506204.65,182830310.15,308675894.5,CNY
44,300015.SZ,20160630,视光服务,382008673.37,203599817.3,178408856.07,CNY
45,300015.SZ,20160630,其他业务,24118430.37,14085971.4,10032458.97,CNY
46,300015.SZ,20160630,医疗服务-眼前段手术,297262986.25,113506516.57,183756469.68,CNY
47,300015.SZ,20160630,医疗服务-准分子手术,561657395.38,321291439.33,240365956.05,CNY
48,300015.SZ,20160630,医疗服务-眼后段手术,163106925.1,59963580.43,103143344.67,CNY
49,300015.SZ,20151231,医疗服务-眼前段手术,576490953.59,231526002.53,344964951.06,CNY
50,300015.SZ,20151231,视光服务,638139691.61,342916725.32,295222966.29,CNY
51,300015.SZ,20151231,其他业务,2802622.06,1688786.39,1113835.67,CNY
52,300015.SZ,20151231,医疗服务-眼后段手术,298696894.3,117716299.93,180980594.37,CNY
53,300015.SZ,20151231,医疗服务-准分子手术,839567887.8,485356764.12,354211123.68,CNY
54,300015.SZ,20151231,医疗服务-白内障手术,801878690.6,288391277.34,513487413.26,CNY
55,300015.SZ,20151231,医疗服务,2516634426.29,1122990343.92,1393644082.37,CNY
56,300015.SZ,20151231,其他病种项目,8003731.38,7325297.87,678433.51,CNY
57,300015.SZ,20150630,医疗服务-眼后段手术,141767780.43,51946784.34,89820996.09,CNY
58,300015.SZ,20150630,医疗服务-准分子手术,402107987.99,236785515.53,165322472.46,CNY
59,300015.SZ,20150630,医疗服务,1174978019.79,527591088.06,647386931.73,CNY
60,300015.SZ,20150630,视光服务,274570538.04,146162236.83,128408301.21,CNY
61,300015.SZ,20150630,医疗服务-白内障手术,388711390.42,141804395.17,246906995.25,CNY
62,300015.SZ,20150630,其他业务,4558635.14,4047874.84,510760.3,CNY
63,300015.SZ,20150630,医疗服务-眼前段手术,242390860.95,97054393.02,145336467.93,CNY
64,300015.SZ,20141231,医疗服务-白内障手术,483293830.3,179771715.88,303522114.42,CNY
65,300015.SZ,20141231,医疗服务,1654185335.18,764387083.67,889798251.51,CNY
66,300015.SZ,20141231,医疗服务-眼后段手术,105937081.48,26785107.79,79151973.69,CNY
67,300015.SZ,20141231,医疗服务-眼前段手术,165136348.85,28349757.87,136786590.98,CNY
68,300015.SZ,20141231,医疗服务-准分子手术,596510562.27,316921819.69,279588742.58,CNY
69,300015.SZ,20141231,医疗服务-检查治疗,303307512.28,212558682.43,90748829.85,CNY
70,300015.SZ,20141231,其他业务,2484136.45,2427389.95,56746.5,CNY
71,300015.SZ,20141231,药品销售,272715994.53,70972054.97,201743939.56,CNY
72,300015.SZ,20141231,视光服务,472662150.77,241055186.73,231606964.04,CNY
73,300015.SZ,20140630,医疗服务,786967470.98,371782728.46,415184742.52,CNY
74,300015.SZ,20140630,医疗服务-检查治疗,139558552.44,97753237.3,41805315.14,CNY
75,300015.SZ,20140630,药品销售,128388136.04,32416305.71,95971830.33,CNY
76,300015.SZ,20140630,医疗服务-准分子手术,298050587.28,160258700.16,137791887.12,CNY
77,300015.SZ,20140630,医疗服务-眼后段手术,48425959.04,10920583.64,37505375.4,CNY
78,300015.SZ,20140630,视光服务,199715320.45,97738682.05,101976638.4,CNY
79,300015.SZ,20140630,医疗服务-白内障手术,224397242.72,90319067.07,134078175.65,CNY
80,300015.SZ,20140630,其他业务,1152288.0,,,CNY
81,300015.SZ,20140630,医疗服务-眼前段手术,76535129.5,12531140.29,64003989.21,CNY
82,300015.SZ,20131231,医疗服务-眼前段手术,136592846.89,26674629.19,109918217.7,CNY
83,300015.SZ,20131231,医疗服务,1396145723.23,661019347.37,735126375.86,CNY
84,300015.SZ,20131231,其他业务,1780516.22,1684135.32,96380.9,CNY
85,300015.SZ,20131231,医疗服务-白内障手术,371982472.7,132797741.17,239184731.53,CNY
86,300015.SZ,20131231,医疗服务-眼后段手术,91245186.46,25366161.84,65879024.62,CNY
87,300015.SZ,20131231,药品销售,225446224.27,60718409.65,164727814.62,CNY
88,300015.SZ,20131231,医疗服务-准分子手术,548046758.08,307103184.53,240943573.55,CNY
89,300015.SZ,20131231,医疗服务-检查治疗,248278459.1,169077630.65,79200828.45,CNY
90,300015.SZ,20131231,视光服务,361594823.59,187569647.66,174025175.93,CNY
91,300015.SZ,20130630,医疗服务,641733940.26,300618577.96,341115362.3,CNY
92,300015.SZ,20130630,医疗服务-白内障手术,169695077.49,62139591.74,107555485.75,CNY
93,300015.SZ,20130630,医疗服务-眼后段手术,43172897.76,11180680.61,31992217.15,CNY
94,300015.SZ,20130630,医疗服务-检查治疗,115016874.18,78173060.81,36843813.37,CNY
95,300015.SZ,20130630,医疗服务-准分子手术,250825126.22,139316611.05,111508515.17,CNY
96,300015.SZ,20130630,医疗服务-眼前段手术,63023964.61,9808633.75,53215330.86,CNY
97,300015.SZ,20130630,药品销售,106425009.06,28515297.28,77909711.78,CNY
98,300015.SZ,20130630,视光服务,152874456.35,76962461.26,75911995.09,CNY
99,300015.SZ,20130630,其他业务,239129.54,157513.24,81616.3,CNY
0,300017.SZ,20190630,商品销售,9900825.93,1372865.5,8527960.43,CNY
1,300017.SZ,20190630,CDN服务,2761034536.39,698277859.35,2062756677.04,CNY
2,300017.SZ,20190630,IDC服务,387782264.64,125693424.66,262088839.98,CNY
3,300017.SZ,20181231,IDC服务,570953035.26,116104502.98,454848532.28,CNY
4,300017.SZ,20181231,CDN服务,5748298168.93,1988963601.07,3759334567.86,CNY
5,300017.SZ,20181231,商品销售,17073198.74,1253880.86,15819317.88,CNY
6,300017.SZ,20181231,其他业务,1136190.25,114337.19,1021853.06,CNY
7,300017.SZ,20180630,商品销售,6272087.6,643549.3,5628538.3,CNY
8,300017.SZ,20180630,CDN服务,2818387663.09,1044872624.76,1773515038.33,CNY
9,300017.SZ,20180630,IDC服务,235117645.9,25432626.38,209685019.52,CNY
10,300017.SZ,20171231,IDC服务,394863467.37,84713787.96,310149679.41,CNY
11,300017.SZ,20171231,其他业务,589240.78,191291.73,397949.05,CNY
12,300017.SZ,20171231,商品销售,75516207.73,21600735.94,53915471.79,CNY
13,300017.SZ,20171231,CDN服务,4901702201.95,1794922724.36,3106779477.59,CNY
14,300017.SZ,20170630,IDC服务,233784454.49,55664789.09,178119665.4,CNY
15,300017.SZ,20170630,CDN服务,2199025472.01,773687361.74,1425338110.27,CNY
16,300017.SZ,20170630,商品销售,9346422.59,2019654.64,7326767.95,CNY
17,300017.SZ,20161231,CDN服务,4038137973.83,1768055436.07,2270082537.76,CNY
18,300017.SZ,20161231,商品销售,22610284.94,5982686.12,16627598.82,CNY
19,300017.SZ,20161231,其他业务,77487.9,,,CNY
20,300017.SZ,20161231,IDC服务,385701502.16,92165305.71,293536196.45,CNY
21,300017.SZ,20160630,IDC服务,193056860.35,48435221.69,144621638.66,CNY
22,300017.SZ,20160630,CDN服务,1862745054.33,848167350.02,1014577704.31,CNY
23,300017.SZ,20160630,商品销售,314975.13,91395.58,223579.55,CNY
24,300017.SZ,20151231,商品销售,19676381.68,8490978.95,11185402.73,CNY
25,300017.SZ,20151231,CDN服务,2540881757.44,1210875434.17,1330006323.27,CNY
26,300017.SZ,20151231,IDC服务,371103399.22,92913770.68,278189628.54,CNY
27,300017.SZ,20150630,IDC服务,175476761.2,43874139.5,131602621.7,CNY
28,300017.SZ,20150630,商品销售,3183135.6,2151854.69,1031280.91,CNY
29,300017.SZ,20150630,CDN服务,1058163173.87,498897933.27,559265240.6,CNY
30,300017.SZ,20141231,IDC服务,266891486.53,66707333.11,200184153.42,CNY
31,300017.SZ,20141231,其他业务,9433.96,-70.04,9504.0,CNY
32,300017.SZ,20141231,商品销售,11323842.61,1222690.79,10101151.82,CNY
33,300017.SZ,20141231,CDN服务,1632542352.71,764770877.67,867771475.04,CNY
34,300017.SZ,20140630,商品销售,3863224.86,603800.37,3259424.49,CNY
35,300017.SZ,20140630,CDN服务,754817687.61,321481033.81,433336653.8,CNY
36,300017.SZ,20140630,IDC服务,115964484.07,29017324.33,86947159.74,CNY
37,300017.SZ,20131231,其他业务,21163.23,,,CNY
38,300017.SZ,20131231,IDC服务,224438212.32,57959548.9,166478663.42,CNY
39,300017.SZ,20131231,商品销售,14484640.36,3271686.03,11212954.33,CNY
40,300017.SZ,20131231,CDN服务,966046964.22,448927555.01,517119409.21,CNY
41,300017.SZ,20130630,商品销售,5571041.51,2083904.13,3487137.38,CNY
42,300017.SZ,20130630,CDN服务,383769059.46,150201240.03,233567819.43,CNY
43,300017.SZ,20130630,IDC服务,111347009.16,30270306.77,81076702.39,CNY
44,300017.SZ,20121231,CDN服务,603461390.95,233605728.23,369855662.72,CNY
45,300017.SZ,20121231,IDC服务,204517914.08,40290690.97,164227223.11,CNY
46,300017.SZ,20121231,其他业务,681609.43,,,CNY
47,300017.SZ,20121231,商品销售,6138571.14,1146150.93,4992420.21,CNY
48,300017.SZ,20120630,IDC服务,108414543.12,24613377.5,83801165.62,CNY
49,300017.SZ,20120630,CDN服务,241422153.73,85308678.51,156113475.22,CNY
50,300017.SZ,20120630,商品销售,3807807.17,844771.74,2963035.43,CNY
51,300017.SZ,20111231,其他,12642748.65,1717961.26,10924787.39,CNY
52,300017.SZ,20111231,CDN服务,343468130.4,124973153.83,218494976.57,CNY
53,300017.SZ,20111231,IDC服务,186031220.4,29660423.74,156370796.66,CNY
54,300017.SZ,20110630,其他,6757576.0,5304106.77,1453469.23,CNY
55,300017.SZ,20110630,CDN服务,134260781.95,42020880.59,92239901.36,CNY
56,300017.SZ,20110630,IDC服务,85147020.02,15849383.24,69297636.78,CNY
57,300017.SZ,20110630,商品销售,6944130.97,626596.39,6317534.58,CNY
58,300017.SZ,20101231,商品销售,7207021.84,862549.82,6344472.02,CNY
59,300017.SZ,20101231,IDC服务,167160112.08,39166872.03,127993240.05,CNY
60,300017.SZ,20101231,CDN服务,187914868.37,72111290.72,115803577.65,CNY
61,300017.SZ,20100630,IDC服务,71462574.32,15512345.56,55950228.76,CNY
62,300017.SZ,20100630,其他,1229044.43,809548.67,419495.76,CNY
63,300017.SZ,20100630,CDN服务,76197312.76,33791283.09,42406029.67,CNY
64,300017.SZ,20100630,商品销售,1204083.72,309673.75,894409.97,CNY
65,300017.SZ,20091231,其他,384000.0,134476.91,249523.09,CNY
66,300017.SZ,20091231,商品销售,1522317.89,152919.16,1369398.73,CNY
67,300017.SZ,20091231,IDC服务,149047314.13,29818042.04,119229272.09,CNY
68,300017.SZ,20091231,CDN服务,136059754.05,66892086.52,69167667.53,CNY
69,300017.SZ,20090630,商品销售,884800.0,-98700.0,983500.0,CNY
70,300017.SZ,20090630,IDC服务,80648000.0,21450900.0,59197100.0,CNY
71,300017.SZ,20090630,CDN服务,59818100.0,28887200.0,30930900.0,CNY
72,300017.SZ,20081231,CDN服务,85688300.0,43784200.0,41904100.0,CNY
73,300017.SZ,20081231,商品销售,2606400.0,301000.0,2305400.0,CNY
74,300017.SZ,20081231,IDC服务,150736500.0,40778400.0,109958100.0,CNY
75,300017.SZ,20071231,商品销售,1615900.0,108000.0,1507900.0,CNY
76,300017.SZ,20071231,CDN服务,25229200.0,10685400.0,14543800.0,CNY
77,300017.SZ,20071231,IDC服务,92478000.0,40427800.0,52050200.0,CNY
78,300017.SZ,20061231,商品销售,2333600.0,91900.0,2241700.0,CNY
79,300017.SZ,20061231,IDC服务,57710600.0,28023200.0,29687400.0,CNY
